SKU_number,SoldCount,LowNetPrice,Revenue,Cumulative_Revenue,Cumulative_Percentage,ABC_Category
538628,1.0,73.99,73.99,710673.9399999856,69.82209940164537,A
123907,1.0,73.99,73.99,710747.9299999856,69.82936875098261,A
116335,1.0,73.99,73.99,710821.9199999856,69.83663810031983,A
553808,1.0,73.99,73.99,710895.9099999856,69.84390744965707,A
544692,1.0,73.99,73.99,710969.8999999856,69.8511767989943,A
115024,1.0,73.99,73.99,711043.8899999856,69.85844614833154,A
428536,1.0,73.99,73.99,711117.8799999856,69.86571549766877,A
616724,1.0,73.99,73.99,711191.8699999856,69.87298484700601,A
435038,1.0,73.99,73.99,711265.8599999856,69.88025419634323,A
119992,1.0,73.99,73.99,711339.8499999855,69.88752354568047,A
611793,1.0,73.99,73.99,711413.8399999855,69.8947928950177,A
661052,1.0,73.99,73.99,711487.8299999855,69.90206224435494,A
651322,1.0,73.99,73.99,711561.8199999855,69.90933159369216,A
868381,1.0,73.99,73.99,711635.8099999855,69.9166009430294,A
381822,1.0,73.99,73.99,711709.7999999855,69.92387029236663,A
540432,3.0,24.66,73.98,711783.7799999855,69.93113865922659,A
2884268,1.0,73.98,73.98,711857.7599999855,69.93840702608655,A
106722,1.0,73.98,73.98,711931.7399999854,69.9456753929465,A
582516,1.0,73.98,73.98,712005.7199999854,69.95294375980646,A
704367,1.0,73.98,73.98,712079.6999999854,69.96021212666642,A
109443,1.0,73.98,73.98,712153.6799999854,69.96748049352638,A
148644,1.0,73.98,73.98,712227.6599999854,69.97474886038634,A
538702,1.0,73.98,73.98,712301.6399999853,69.9820172272463,A
177153,1.0,73.98,73.98,712375.6199999853,69.98928559410625,A
53889,2.0,36.99,73.98,712449.5999999853,69.99655396096621,A
609849,1.0,73.98,73.98,712523.5799999853,70.00382232782617,B
57573,1.0,73.98,73.98,712597.5599999853,70.01109069468613,B
249197,1.0,73.98,73.98,712671.5399999853,70.0183590615461,B
862264,1.0,73.98,73.98,712745.5199999852,70.02562742840605,B
905297,2.0,36.99,73.98,712819.4999999852,70.03289579526601,B
50737,1.0,73.98,73.98,712893.4799999852,70.04016416212598,B
225906,1.0,73.98,73.98,712967.4599999852,70.04743252898594,B
193034,1.0,73.97,73.97,713041.4299999852,70.05469991336861,B
128752,1.0,73.97,73.97,713115.3999999851,70.06196729775131,B
648843,1.0,73.97,73.97,713189.3699999851,70.06923468213398,B
120308,1.0,73.97,73.97,713263.3399999851,70.07650206651668,B
626700,1.0,73.97,73.97,713337.309999985,70.08376945089935,B
881453,2.0,36.98,73.96,713411.269999985,70.09103585280478,B
385354,1.0,73.96,73.96,713485.229999985,70.09830225471019,B
877464,1.0,73.96,73.96,713559.1899999849,70.1055686566156,B
2561789,1.0,73.95,73.95,713633.1399999849,70.11283407604374,B
663616,1.0,73.94,73.94,713707.0799999848,70.1200985129946,B
663295,1.0,73.94,73.94,713781.0199999848,70.12736294994546,B
179203,1.0,73.94,73.94,713854.9599999847,70.13462738689633,B
291648,1.0,73.93,73.93,713928.8899999848,70.14189084136994,B
147534,1.0,73.93,73.93,714002.8199999848,70.14915429584354,B
879348,3.0,24.64,73.92,714076.7399999849,70.15641676783989,B
852042,1.0,73.91,73.91,714150.6499999849,70.16367825735894,B
868293,2.0,36.95,73.9,714224.5499999849,70.17093876440073,B
540095,1.0,73.89,73.89,714298.4399999849,70.17819828896523,B
52203,2.0,36.94,73.88,714372.3199999849,70.18545683105248,B
1737684,1.0,73.88,73.88,714446.1999999849,70.19271537313972,B
326416,1.0,73.87,73.87,714520.0699999849,70.19997293274967,B
126231,1.0,73.87,73.87,714593.9399999849,70.20723049235964,B
2862096,1.0,73.87,73.87,714667.8099999849,70.21448805196961,B
537144,1.0,73.85,73.85,714741.6599999849,70.22174364662503,B
286456,1.0,73.85,73.85,714815.5099999849,70.22899924128045,B
56546,1.0,73.79,73.79,714889.2999999849,70.23624894107225,B
107188,1.0,73.79,73.79,714963.089999985,70.24349864086403,B
643357,1.0,73.79,73.79,715036.879999985,70.25074834065582,B
910215,1.0,73.79,73.79,715110.669999985,70.25799804044762,B
114704,1.0,73.77,73.77,715184.439999985,70.26524577528487,B
610053,1.0,73.75,73.75,715258.189999985,70.27249154516755,B
622585,1.0,73.75,73.75,715331.939999985,70.27973731505026,B
224756,1.0,73.75,73.75,715405.689999985,70.28698308493297,B
111382,1.0,73.72,73.72,715479.409999985,70.29422590738385,B
537799,1.0,73.71,73.71,715553.119999985,70.30146774735745,B
652561,1.0,73.7,73.7,715626.8199999849,70.30870860485379,B
761751,1.0,73.69,73.69,715700.5099999849,70.31594847987284,B
1483092,1.0,73.68,73.68,715774.1899999849,70.32318737241464,B
578951,1.0,73.65,73.65,715847.839999985,70.33042331752462,B
50736,1.0,73.65,73.65,715921.489999985,70.3376592626346,B
478794,1.0,73.64,73.64,715995.129999985,70.34489422526731,B
162504,1.0,73.63,73.63,716068.759999985,70.35212820542273,B
127630,2.0,36.81,73.62,716142.379999985,70.3593612031009,B
143324,1.0,73.62,73.62,716215.999999985,70.36659420077906,B
120049,1.0,73.61,73.61,716289.609999985,70.37382621597995,B
667163,1.0,73.59,73.59,716363.1999999849,70.3810562662263,B
525520,1.0,73.58,73.58,716436.7799999849,70.38828533399536,B
60706,2.0,36.79,73.58,716510.3599999849,70.39551440176443,B
120790,1.0,73.57,73.57,716583.9299999848,70.40274248705622,B
566285,1.0,73.57,73.57,716657.4999999847,70.40997057234802,B
245249,1.0,73.53,73.53,716731.0299999848,70.41719472773073,B
2616865,1.0,73.53,73.53,716804.5599999848,70.42441888311343,B
117212,2.0,36.76,73.52,716878.0799999848,70.43164205601889,B
346380,2.0,36.75,73.5,716951.5799999848,70.43886326396978,B
542801,1.0,73.48,73.48,717025.0599999848,70.44608250696612,B
244088,1.0,73.47,73.47,717098.5299999848,70.45330076748519,B
169976,1.0,73.46,73.46,717171.9899999847,70.460518045527,B
54612,1.0,73.45,73.45,717245.4399999847,70.46773434109153,B
371004,1.0,73.45,73.45,717318.8899999846,70.47495063665605,B
601193,1.0,73.42,73.42,717392.3099999847,70.48216398478877,B
118455,1.0,73.41,73.41,717465.7199999847,70.48937635044422,B
534220,1.0,73.41,73.41,717539.1299999848,70.49658871609967,B
641983,1.0,73.41,73.41,717612.5399999848,70.50380108175511,B
115935,1.0,73.4,73.4,717685.9399999848,70.51101246493329,B
181237,1.0,73.37,73.37,717759.3099999848,70.51822090067964,B
422968,1.0,73.36,73.36,717832.6699999848,70.52542835394873,B
3022420,1.0,73.34,73.34,717906.0099999848,70.53263384226327,B
875150,2.0,36.67,73.34,717979.3499999847,70.53983933057779,B
905809,1.0,73.33,73.33,718052.6799999847,70.54704383641506,B
652473,1.0,73.33,73.33,718126.0099999846,70.55424834225231,B
53542,3.0,24.44,73.32000000000001,718199.3299999846,70.5614518656123,B
133452,1.0,73.31,73.31,718272.6399999846,70.56865440649503,B
629228,1.0,73.31,73.31,718345.9499999847,70.57585694737776,B
54112,3.0,24.43,73.28999999999999,718419.2399999847,70.58305752330594,B
312907,3.0,24.43,73.28999999999999,718492.5299999848,70.59025809923412,B
117902,2.0,36.63,73.26,718565.7899999848,70.59745572773049,B
196648,1.0,73.23,73.23,718639.0199999848,70.60465040879502,B
541104,1.0,73.21,73.21,718712.2299999847,70.61184312490502,B
597127,2.0,36.6,73.2,718785.4299999847,70.61903485853774,B
634684,1.0,73.19,73.19,718858.6199999846,70.6262256096932,B
528620,1.0,73.19,73.19,718931.8099999846,70.63341636084864,B
878810,1.0,73.13,73.13,719004.9399999846,70.64060121714047,B
533578,1.0,73.11,73.11,719078.0499999846,70.64778410847774,B
544307,1.0,73.11,73.11,719151.1599999845,70.65496699981502,B
2371049,1.0,73.09,73.09,719224.2499999845,70.66214792619773,B
642795,1.0,73.07,73.07,719297.3199999845,70.66932688762593,B
624590,1.0,73.05,73.05,719370.3699999845,70.67650388409957,B
120945,1.0,73.03,73.03,719443.3999999845,70.68367891561867,B
622742,3.0,24.34,73.02,719516.4199999846,70.6908529646605,B
131915,1.0,73.01,73.01,719589.4299999846,70.69802603122506,B
162831,1.0,73.0,73.0,719662.4299999846,70.70519811531234,B
116742,5.0,14.6,73.0,719735.4299999846,70.71237019939961,B
525653,1.0,72.99,72.99,719808.4199999846,70.71954130100964,B
878301,1.0,72.99,72.99,719881.4099999845,70.72671240261964,B
869699,1.0,72.99,72.99,719954.3999999845,70.73388350422965,B
529250,1.0,72.98,72.98,720027.3799999845,70.74105362336238,B
593902,1.0,72.95,72.95,720100.3299999845,70.7482207950633,B
291599,1.0,72.94,72.94,720173.2699999844,70.75538698428694,B
899496,1.0,72.94,72.94,720246.2099999844,70.76255317351058,B
864606,1.0,72.94,72.94,720319.1499999843,70.76971936273424,B
532481,1.0,72.9,72.9,720392.0499999843,70.77688162204879,B
287255,1.0,72.89,72.89,720464.9399999843,70.78404289888609,B
2339412,1.0,72.87,72.87,720537.8099999843,70.79120221076882,B
846806,2.0,36.43,72.86,720610.6699999843,70.7983605401743,B
169714,1.0,72.85,72.85,720683.5199999843,70.8055178871025,B
652543,1.0,72.83,72.83,720756.3499999843,70.81267326907614,B
2680801,1.0,72.83,72.83,720829.1799999842,70.8198286510498,B
243895,1.0,72.8,72.8,720901.9799999843,70.82698108559164,B
432634,1.0,72.77,72.77,720974.7499999843,70.83413057270165,B
120222,1.0,72.75,72.75,721047.4999999843,70.84127809485715,B
54197,3.0,24.25,72.75,721120.2499999843,70.84842561701261,B
110124,1.0,72.73,72.73,721192.9799999843,70.85557117421354,B
204092,4.0,18.18,72.72,721265.6999999842,70.8627157489372,B
2580269,1.0,72.71,72.71,721338.4099999842,70.86985934118358,B
614872,1.0,72.69,72.69,721411.0999999841,70.87700096847543,B
169696,1.0,72.66,72.66,721483.7599999842,70.88413964833545,B
546020,1.0,72.64,72.64,721556.3999999842,70.89127636324093,B
640094,2.0,36.32,72.64,721629.0399999842,70.89841307814642,B
244300,2.0,36.32,72.64,721701.6799999842,70.9055497930519,B
528618,1.0,72.63,72.63,721774.3099999842,70.91268552548011,B
53258,2.0,36.31,72.62,721846.9299999842,70.91982027543105,B
530264,1.0,72.55,72.55,721919.4799999843,70.92694814804108,B
51477,1.0,72.55,72.55,721992.0299999843,70.93407602065113,B
606857,1.0,72.49,72.49,722064.5199999843,70.94119799839753,B
597175,1.0,72.49,72.49,722137.0099999843,70.94831997614392,B
103991,1.0,72.45,72.45,722209.4599999842,70.95543802398122,B
270753,1.0,72.43,72.43,722281.8899999843,70.96255410686399,B
626929,1.0,72.43,72.43,722354.3199999843,70.96967018974676,B
2680205,1.0,72.43,72.43,722426.7499999844,70.97678627262954,B
533321,2.0,36.21,72.42,722499.1699999844,70.98390137303502,B
609841,1.0,72.41,72.41,722571.5799999845,70.99101549096325,B
603229,2.0,36.18,72.36,722643.9399999845,70.99812469650512,B
528448,1.0,72.33,72.33,722716.2699999844,71.00523095461514,B
873575,1.0,72.33,72.33,722788.5999999844,71.01233721272519,B
699383,1.0,72.25,72.25,722860.8499999844,71.01943561101706,B
121002,1.0,72.25,72.25,722933.0999999844,71.02653400930892,B
197749,1.0,72.23,72.23,723005.3299999844,71.03363044264623,B
1884815,1.0,72.18,72.18,723077.5099999844,71.04072196359719,B
287627,1.0,72.17,72.17,723149.6799999845,71.0478125020709,B
56401,1.0,72.13,72.13,723221.8099999845,71.05489911063549,B
111112,3.0,24.04,72.12,723293.9299999845,71.06198473672282,B
115170,1.0,72.11,72.11,723366.0399999844,71.06906938033288,B
50461,1.0,72.07,72.07,723438.1099999844,71.07615009403384,B
917546,1.0,72.06,72.06,723510.1699999844,71.08322982525753,B
467734,1.0,72.04,72.04,723582.2099999845,71.09030759152668,B
755008,1.0,72.0,72.0,723654.2099999845,71.09738142788675,B
586230,3.0,24.0,72.0,723726.2099999845,71.10445526424681,B
895487,2.0,36.0,72.0,723798.2099999845,71.11152910060686,B
535017,1.0,71.99,71.99,723870.1999999845,71.11860195448965,B
539432,1.0,71.99,71.99,723942.1899999845,71.12567480837242,B
614936,2.0,35.99,71.98,724014.1699999844,71.13274667977795,B
141978,2.0,35.99,71.98,724086.1499999844,71.13981855118345,B
51777,2.0,35.99,71.98,724158.1299999844,71.14689042258897,B
60058,2.0,35.99,71.98,724230.1099999844,71.15396229399448,B
534684,1.0,71.98,71.98,724302.0899999844,71.1610341654,B
54975,2.0,35.99,71.98,724374.0699999843,71.16810603680551,B
623543,2.0,35.99,71.98,724446.0499999843,71.17517790821101,B
50875,3.0,23.99,71.97,724518.0199999843,71.18224879713925,B
55108,3.0,23.99,71.97,724589.9899999843,71.18931968606749,B
54047,3.0,23.99,71.97,724661.9599999842,71.19639057499573,B
56337,3.0,23.99,71.97,724733.9299999842,71.20346146392397,B
118145,3.0,23.99,71.97,724805.8999999842,71.21053235285221,B
50218,3.0,23.99,71.97,724877.8699999842,71.21760324178045,B
108769,3.0,23.99,71.97,724949.8399999841,71.22467413070869,B
801065,3.0,23.99,71.97,725021.8099999841,71.23174501963693,B
563608,3.0,23.99,71.97,725093.7799999841,71.23881590856517,B
869997,3.0,23.99,71.97,725165.749999984,71.24588679749341,B
57126,3.0,23.99,71.97,725237.719999984,71.25295768642165,B
55676,3.0,23.99,71.97,725309.689999984,71.26002857534989,B
1733870,1.0,71.96,71.96,725381.649999984,71.26709848180086,B
106567,1.0,71.96,71.96,725453.6099999839,71.27416838825184,B
416577,4.0,17.99,71.96,725525.5699999839,71.2812382947028,B
625851,2.0,35.98,71.96,725597.5299999838,71.28830820115375,B
871773,1.0,71.95,71.95,725669.4799999838,71.29537712512746,B
902999,1.0,71.95,71.95,725741.4299999838,71.30244604910115,B
715564,1.0,71.95,71.95,725813.3799999837,71.30951497307485,B
879687,1.0,71.95,71.95,725885.3299999837,71.31658389704853,B
163126,1.0,71.95,71.95,725957.2799999836,71.32365282102224,B
290915,3.0,23.98,71.94,726029.2199999836,71.33072076251865,B
610430,3.0,23.98,71.94,726101.1599999835,71.33778870401507,B
130910,1.0,71.94,71.94,726173.0999999834,71.34485664551148,B
248506,3.0,23.98,71.94,726245.0399999834,71.35192458700791,B
56349,3.0,23.98,71.94,726316.9799999833,71.35899252850434,B
153845,3.0,23.98,71.94,726388.9199999833,71.36606047000076,B
298608,1.0,71.94,71.94,726460.8599999832,71.37312841149718,B
57277,8.0,8.99,71.92,726532.7799999833,71.38019438803906,B
60621,3.0,23.97,71.91,726604.6899999833,71.38725938210368,B
119239,1.0,71.9,71.9,726676.5899999833,71.39432339369101,B
623635,1.0,71.89,71.89,726748.4799999833,71.40138642280108,B
545149,3.0,23.96,71.88,726820.3599999833,71.40844846943388,B
416664,6.0,11.98,71.88,726892.2399999833,71.41551051606666,B
51577,1.0,71.87,71.87,726964.1099999833,71.42257158022218,B
110050,3.0,23.95,71.85,727035.9599999833,71.42963067942316,B
616881,1.0,71.84,71.84,727107.7999999833,71.43668879614687,B
609119,1.0,71.83,71.83,727179.6299999832,71.44374593039329,B
50752,5.0,14.36,71.8,727251.4299999833,71.4508001172079,B
2263081,1.0,71.77,71.77,727323.1999999833,71.45785135659071,B
105927,2.0,35.85,71.7,727394.8999999833,71.46489571863259,B
630484,1.0,71.69,71.69,727466.5899999832,71.47193909819721,B
286026,1.0,71.69,71.69,727538.2799999831,71.47898247776182,B
169971,7.0,10.24,71.68,727609.9599999832,71.48602487484918,B
55112,1.0,71.67,71.67,727681.6299999832,71.49306628945925,B
132480,3.0,23.88,71.64,727753.2699999833,71.50010475663751,B
255410,1.0,71.62,71.62,727824.8899999833,71.50714125886122,B
1517191,1.0,71.59,71.59,727896.4799999832,71.51417481365311,B
874179,1.0,71.58,71.58,727968.0599999832,71.52120738596774,B
153894,3.0,23.85,71.55000000000001,728039.6099999832,71.52823701085056,B
145349,1.0,71.55,71.55,728111.1599999833,71.53526663573338,B
117999,2.0,35.77,71.54,728182.6999999833,71.54229527813891,B
60489,1.0,71.53,71.53,728254.2299999833,71.54932293806718,B
110737,1.0,71.48,71.48,728325.7099999833,71.55634568560907,B
628666,1.0,71.47,71.47,728397.1799999833,71.56336745067371,B
193587,1.0,71.47,71.47,728468.6499999833,71.57038921573835,B
2250597,1.0,71.38,71.38,728540.0299999833,71.57740213850752,B
50520,1.0,71.34,71.34,728611.3699999832,71.5844111313676,B
644148,1.0,71.34,71.34,728682.7099999832,71.5914201242277,B
643836,2.0,35.67,71.34,728754.0499999832,71.59842911708778,B
608350,1.0,71.3,71.3,728825.3499999832,71.6054341800388,B
243987,1.0,71.29,71.29,728896.6399999833,71.61243826051252,B
2142554,2.0,35.64,71.28,728967.9199999833,71.61944135850898,B
60123,2.0,35.64,71.28,729039.1999999833,71.62644445650544,B
533923,1.0,71.28,71.28,729110.4799999833,71.63344755450191,B
1458949,1.0,71.27,71.27,729181.7499999834,71.6404496700211,B
534668,1.0,71.26,71.26,729253.0099999834,71.64745080306302,B
55200,3.0,23.74,71.22,729324.2299999833,71.65444800619584,B
121360,2.0,35.6,71.2,729395.4299999833,71.66144324437411,B
530095,1.0,71.09,71.09,729466.5199999833,71.6684276753024,B
154246,2.0,35.54,71.08,729537.5999999832,71.6754111237534,B
529754,1.0,71.06,71.06,729608.6599999833,71.68239260724988,B
244108,2.0,35.52,71.04,729679.6999999833,71.6893721257918,B
409172,1.0,70.99,70.99,729750.6899999833,71.69634673194737,B
127490,1.0,70.99,70.99,729821.6799999833,71.70332133810294,B
183479,1.0,70.98,70.98,729892.6599999833,71.71029496178123,B
208564,1.0,70.96,70.96,729963.6199999832,71.71726662050497,B
618611,1.0,70.91,70.91,730034.5299999833,71.72423336684236,B
178454,2.0,35.44,70.88,730105.4099999833,71.73119716574793,B
616424,1.0,70.88,70.88,730176.2899999833,71.7381609646535,B
617152,1.0,70.85,70.85,730247.1399999833,71.74512181612725,B
622211,1.0,70.81,70.81,730317.9499999833,71.75207873769192,B
2238249,3.0,23.59,70.77,730388.7199999833,71.7590317293475,B
638129,1.0,70.77,70.77,730459.4899999833,71.76598472100308,B
910433,1.0,70.67,70.67,730530.1599999834,71.77292788788593,B
51971,1.0,70.65,70.65,730600.8099999834,71.77986908981424,B
533945,2.0,35.32,70.64,730671.4499999834,71.78680930926528,B
243963,1.0,70.63,70.63,730742.0799999834,71.79374854623904,B
51541,1.0,70.56,70.56,730812.6399999835,71.8006809058719,B
54726,2.0,35.27,70.54,730883.1799999835,71.80761130055022,B
532455,1.0,70.5,70.5,730953.6799999835,71.81453776531944,B
529247,1.0,70.48,70.48,731024.1599999835,71.82146226513413,B
146790,3.0,23.49,70.47,731094.6299999835,71.82838578247153,B
108698,3.0,23.49,70.47,731165.0999999834,71.83530929980894,B
170026,1.0,70.44,70.44,731235.5399999834,71.84222986971453,B
545931,1.0,70.39,70.39,731305.9299999834,71.84914552723374,B
203785,2.0,35.19,70.38,731376.3099999834,71.8560602022757,B
196725,1.0,70.33,70.33,731446.6399999834,71.8629699649313,B
222815,1.0,70.33,70.33,731516.9699999833,71.86987972758689,B
133290,1.0,70.33,70.33,731587.2999999833,71.87678949024249,B
55927,1.0,70.33,70.33,731657.6299999832,71.88369925289808,B
213159,1.0,70.32,70.32,731727.9499999832,71.8906080330764,B
60661,2.0,35.16,70.32,731798.2699999831,71.89751681325473,B
202313,2.0,35.16,70.32,731868.5899999831,71.90442559343305,B
3256878,1.0,70.3,70.3,731938.8899999831,71.91133240865682,B
912490,1.0,70.3,70.3,732009.1899999832,71.9182392238806,B
622564,1.0,70.29,70.29,732079.4799999832,71.92514505662713,B
270849,1.0,70.28,70.28,732149.7599999832,71.93204990689635,B
392195,1.0,70.27,70.27,732220.0299999833,71.93895377468833,B
566330,1.0,70.25,70.25,732290.2799999833,71.94585567752574,B
56475,1.0,70.24,70.24,732360.5199999833,71.9527565978859,B
133292,1.0,70.21,70.21,732430.7299999832,71.95965457081421,B
630630,1.0,70.19,70.19,732500.9199999832,71.96655057878799,B
55381,1.0,70.11,70.11,732571.0299999831,71.97343872694361,B
654571,1.0,70.01,70.01,732641.0399999832,71.98031705032649,B
147446,2.0,35.0,70.0,732711.0399999832,71.9871943912321,B
535535,1.0,69.99,69.99,732781.0299999831,71.99407074966044,B
159501,1.0,69.99,69.99,732851.0199999831,72.00094710808878,B
113947,1.0,69.99,69.99,732921.0099999831,72.00782346651712,B
540598,2.0,34.99,69.98,732990.9899999831,72.01469884246818,B
615870,2.0,34.99,69.98,733060.9699999831,72.02157421841926,B
610257,2.0,34.99,69.98,733130.9499999831,72.02844959437033,B
252662,2.0,34.99,69.98,733200.929999983,72.0353249703214,B
117998,2.0,34.99,69.98,733270.909999983,72.04220034627245,B
111418,1.0,69.98,69.98,733340.889999983,72.04907572222352,B
273415,1.0,69.97,69.97,733410.859999983,72.05595011569731,B
632037,1.0,69.97,69.97,733480.829999983,72.06282450917111,B
53864,2.0,34.98,69.96,733550.7899999829,72.06969792016763,B
917276,2.0,34.98,69.96,733620.7499999829,72.07657133116415,B
2274607,1.0,69.96,69.96,733690.7099999828,72.08344474216068,B
526863,2.0,34.98,69.96,733760.6699999828,72.0903181531572,B
