Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,64%_BPM,76%_BPM,Intensity,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Gender,Workout_Type_Cardio,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga
38,87.9,1.75,183,130,117.12,139.08,2,74,1.54,1273.0,24.2,1.6,3,1,28.70204082,0,0,1,0,0
40,87.8,1.64,161,145,103.04,122.36,3,59,1.63,849.0,22.5,2.6,4,2,32.64425937,0,1,0,0,0
52,62.4,1.91,191,161,122.24,145.16,3,63,2.0,1783.0,27.3,3.2,2,1,17.10479428,1,0,0,0,1
20,65.7,1.81,189,165,120.96,143.64,3,55,1.66,733.0,35.0,3.5,4,2,20.0543329,1,0,0,1,0
23,51.4,2.0,182,158,116.48,138.32,3,65,1.07,738.0,31.7,2.6,4,2,12.85,1,0,0,1,0
34,75.2,2.0,196,141,125.44,148.96,2,73,1.13,753.0,33.8,3.6,4,2,18.8,1,0,1,0,0
34,77.7,1.81,187,149,119.68,142.12,3,54,1.08,842.0,33.0,3.0,2,3,23.71722475,0,0,0,1,0
23,40.0,1.89,162,126,103.68,123.12,3,60,0.74,1237.0,24.7,2.9,3,1,11.1978948,1,1,0,0,0
43,80.5,1.68,190,135,121.6,144.4,2,58,1.1,1099.0,21.7,2.1,5,1,28.5218254,1,0,0,0,1
18,40.0,1.78,167,133,106.88,126.92,3,62,0.86,963.0,16.9,3.7,4,3,12.6246686,0,0,0,0,1
28,109.4,1.58,170,165,108.8,129.2,3,74,1.94,619.0,21.9,2.2,5,1,43.82310527,1,0,1,0,0
57,40.0,1.58,165,140,105.6,125.4,3,55,1.33,1783.0,24.7,2.6,4,1,16.02307323,1,0,0,1,0
18,40.0,1.8,168,150,107.52,127.68,3,58,0.5,729.0,32.5,3.7,3,3,12.34567901,0,0,0,1,0
44,79.5,1.73,184,155,117.76,139.84,3,56,1.57,1058.0,17.8,2.6,4,2,26.56286545,1,0,0,0,1
21,68.5,1.61,191,169,122.24,145.16,3,74,1.18,1278.0,19.9,3.1,3,2,26.4264496,1,0,0,0,1
39,65.6,1.75,164,158,104.96,124.64,3,66,1.09,1593.0,23.7,3.1,4,2,21.42040816,1,1,0,0,0
44,87.5,1.88,173,132,110.72,131.48,3,66,1.21,1643.0,26.9,3.1,2,2,24.75667723,1,0,0,1,0
56,54.5,1.76,196,148,125.44,148.96,2,74,1.4,659.0,32.1,2.8,4,2,17.59426653,0,0,1,0,0
33,55.4,1.6,185,144,118.4,140.6,3,67,2.0,1015.0,30.6,2.7,4,3,21.640625,1,0,1,0,0
32,85.7,1.53,185,133,118.4,140.6,2,52,1.02,1108.0,24.0,3.4,3,3,36.60985091,0,1,0,0,0
34,58.2,1.7,189,134,120.96,143.64,2,55,0.73,785.0,24.0,1.6,4,2,20.1384083,1,0,1,0,0
30,72.5,1.91,189,142,120.96,143.64,2,58,1.44,976.0,28.2,3.6,2,2,19.87335873,0,1,0,0,0
26,77.2,1.64,168,162,107.52,127.68,3,64,1.25,438.0,22.7,2.4,4,2,28.70315289,1,0,0,1,0
20,90.3,1.68,169,135,108.16,128.44,3,59,1.1,758.0,10.5,1.7,4,1,31.99404762,0,1,0,0,0
42,95.2,1.76,178,158,113.92,135.28,3,56,1.21,770.0,25.3,2.0,2,3,30.73347107,1,1,0,0,0
26,75.0,1.91,181,168,115.84,137.56,3,74,1.1,943.0,24.8,2.0,3,2,20.55864697,0,0,1,0,0
26,61.5,1.51,185,155,118.4,140.6,3,74,1.35,1079.0,31.4,3.4,4,2,26.97250121,0,1,0,0,0
28,101.9,1.5,196,164,125.44,148.96,3,56,1.87,1211.0,23.8,3.2,2,2,45.28888889,1,1,0,0,0
54,41.4,1.6,163,169,104.32,123.88,3,71,1.62,1385.0,10.0,1.6,5,3,16.171875,1,0,0,0,1
18,71.3,1.78,167,129,106.88,126.92,3,72,0.86,1238.0,20.6,1.5,4,3,22.50347178,0,0,0,1,0
42,46.2,1.72,167,130,106.88,126.92,3,69,1.19,945.0,24.6,2.9,2,3,15.61654949,0,0,1,0,0
24,64.0,1.83,187,155,119.68,142.12,3,74,1.79,406.0,27.7,1.5,3,2,19.11075278,0,0,0,0,1
54,47.2,1.75,160,134,102.4,121.6,3,68,1.18,1001.0,23.9,1.9,4,1,15.4122449,0,0,0,0,1
53,95.5,1.52,164,169,104.96,124.64,3,52,1.31,1009.0,21.8,1.9,4,3,41.3348338,0,0,0,0,1
33,40.0,1.79,194,162,124.16,147.44,3,60,1.39,1012.0,23.7,2.8,4,3,12.48400487,1,1,0,0,0
52,81.1,1.74,184,168,117.76,139.84,3,74,1.344,1080.0,23.6,3.4,5,1,26.78689391,1,0,0,1,0
51,72.1,1.776,162,160,103.68,123.12,3,70,1.21,1186.0,17.6,3.2,3,2,22.85858494,1,1,0,0,0
47,100.5,1.56,185,133,118.4,140.6,2,64,0.87,872.0,22.1,1.5,4,2,41.29684418,0,1,0,0,0
55,129.9,1.89,177,157,113.28,134.52,3,66,0.81,1154.0,15.2,2.4,4,2,36.36516335,1,1,0,0,0
28,75.7,1.85,160,157,102.4,121.6,3,64,1.59,1179.0,29.7,1.5,3,2,22.11833455,0,0,0,1,0
18,69.0,1.66,196,141,125.44,148.96,2,56,1.46,1251.0,25.7,2.4,4,2,25.03991871,1,0,0,0,1
19,72.5,1.73,184,135,117.76,139.84,2,71,1.12,1392.0,11.9,3.5,3,1,24.22399679,0,0,1,0,0
30,50.8,1.81,196,132,125.44,148.96,2,74,1.28,794.0,14.5,3.2,3,3,15.50624218,1,0,0,0,1
40,68.2,1.5,197,153,126.08,149.72,3,71,1.24,484.0,24.1,3.5,4,2,30.31111111,1,1,0,0,0
49,105.0,1.63,170,139,108.8,129.2,3,70,1.53,1065.0,24.0,1.5,4,2,39.51974105,1,1,0,0,0
57,129.9,1.88,162,148,103.68,123.12,3,56,1.71,1233.0,24.0,1.8,3,1,36.75305568,1,0,0,1,0
27,61.1,1.59,182,139,116.48,138.32,3,68,1.09,669.0,16.7,1.5,3,2,24.16834777,1,0,0,0,1
27,69.82,1.81,176,169,112.64,133.76,3,64,1.37,1783.0,28.5,1.5,3,3,21.31192577,0,0,0,0,1
50,62.5,1.67,172,121,110.08,130.72,2,56,1.14,1415.0,20.9,2.5,5,2,22.41026928,0,1,0,0,0
59,62.4,1.71,197,153,126.08,149.72,3,74,1.47,705.0,32.0,2.4,4,2,21.33989946,0,1,0,0,0
26,72.4,1.68,196,169,125.44,148.96,3,53,2.0,1082.0,29.8,2.5,2,3,25.65192744,0,0,1,0,0
55,93.1,1.82,172,148,110.08,130.72,3,60,1.22,1039.0,17.3,2.6,4,1,28.10650888,1,0,1,0,0
48,122.3,1.71,183,120,117.12,139.08,2,63,0.79,992.0,10.0,2.6,4,1,41.82483499,1,0,0,1,0
29,70.8,1.85,160,142,102.4,121.6,3,52,1.5,1624.0,14.2,3.5,2,3,20.68663258,1,0,0,0,1
52,51.5,1.6,184,162,117.76,139.84,3,65,1.46,1339.0,25.2,3.2,4,3,20.1171875,0,1,0,0,0
18,57.1,1.61,198,129,126.72,150.48,2,66,0.94,1064.0,31.7,2.4,2,3,22.02847112,1,1,0,0,0
36,64.4,1.97,166,153,106.24,126.16,3,59,1.45,1132.0,27.9,2.9,3,1,16.594089,1,0,1,0,0
52,63.0,1.72,184,131,117.76,139.84,2,54,1.48,804.0,21.5,1.5,4,3,21.29529475,0,1,0,0,0
29,77.2,1.89,192,152,122.88,145.92,3,58,2.0,858.0,25.6,3.2,3,2,21.61193696,0,0,1,0,0
18,40.0,1.66,190,147,121.6,144.4,3,50,1.6,1287.0,27.6,1.9,5,3,14.5158949,1,1,0,0,0
30,76.3,2.0,193,132,123.52,146.68,2,59,1.11,548.0,34.9,3.2,3,1,19.075,1,0,1,0,0
29,71.2,1.8,176,139,112.64,133.76,3,68,1.4,354.0,10.0,3.4,2,3,21.97530864,1,1,0,0,0
55,104.9,1.56,187,155,119.68,142.12,3,58,0.87,1260.0,27.8,3.5,3,1,43.10486522,0,0,0,1,0
34,102.1,1.53,178,152,113.92,135.28,3,50,2.0,1783.0,26.5,2.1,3,1,43.61570336,1,0,0,1,0
31,63.6,1.57,165,169,105.6,125.4,3,74,1.09,1148.0,15.1,3.4,4,1,25.80226378,1,0,0,1,0
26,68.6,1.7,172,167,110.08,130.72,3,57,1.32,501.0,25.4,1.5,3,2,23.73702422,0,0,0,0,1
33,46.0,1.71,163,145,104.32,123.88,3,54,1.29,671.0,21.4,3.1,2,3,15.73133614,0,0,0,0,1
39,88.6,1.8,181,158,115.84,137.56,3,71,1.29,1296.0,24.3,2.8,4,1,27.34567901,1,0,0,1,0
36,79.7,1.75,168,132,107.52,127.68,3,74,1.67,445.0,23.9,3.4,4,2,26.0244898,0,0,0,1,0
33,108.7,1.75,199,131,127.36,151.24,2,74,0.86,1080.0,24.1,1.9,3,1,35.49387755,1,0,0,0,1
45,61.4,1.76,194,120,124.16,147.44,1,68,1.22,909.0,21.4,2.8,2,1,19.82179752,1,0,0,1,0
21,69.2,1.87,168,127,107.52,127.68,2,68,1.47,1275.0,24.1,2.9,5,3,19.78895593,1,0,0,0,1
52,67.4,1.72,160,134,102.4,121.6,3,51,1.49,1307.0,17.0,2.6,2,2,22.78258518,0,0,0,1,0
29,40.0,1.64,178,130,113.92,135.28,2,69,1.15,1093.0,27.4,3.4,3,2,14.87209994,1,0,1,0,0
47,46.0,1.58,172,147,110.08,130.72,3,72,1.37,1098.0,28.5,3.7,2,3,18.42653421,1,0,0,1,0
34,89.1,1.78,174,120,111.36,132.24,2,51,1.52,574.0,27.6,1.5,4,2,28.12144931,0,1,0,0,0
57,70.4,1.72,181,161,115.84,137.56,3,57,1.3,983.0,29.9,3.6,3,2,23.79664684,0,0,0,0,1
24,65.7,1.84,165,146,105.6,125.4,3,74,1.59,954.0,17.8,2.8,5,2,19.40571834,0,1,0,0,0
26,82.2,1.69,189,139,120.96,143.64,2,70,1.45,1184.0,10.0,2.5,5,2,28.78050488,0,0,0,0,1
32,52.2,1.73,196,134,125.44,148.96,2,74,2.0,684.0,27.4,2.0,3,1,17.44127769,1,0,0,1,0
54,128.7,1.91,192,139,122.88,145.92,2,58,1.97,1049.0,22.9,2.7,4,2,35.2786382,0,1,0,0,0
18,64.22,1.64,196,169,125.44,148.96,3,74,0.9,921.0,25.8,3.3,5,2,23.87715645,1,0,0,1,0
18,110.3,1.76,168,169,107.52,127.68,3,55,1.86,1391.0,33.0,3.5,5,3,35.60821281,1,0,0,1,0
54,42.7,1.72,191,153,122.24,145.16,3,74,2.0,987.0,13.6,1.5,5,2,14.43347756,0,0,0,0,1
35,98.0,1.59,179,141,114.56,136.04,3,62,1.04,729.0,14.2,1.5,3,1,38.76428939,1,1,0,0,0
37,94.5,1.84,160,158,102.4,121.6,3,61,1.2,1063.0,26.6,2.6,3,2,27.91233459,1,0,1,0,0
30,57.6,1.66,169,160,108.16,128.44,3,67,1.86,1332.0,30.9,2.7,4,2,20.90288866,1,0,0,0,1
31,40.0,1.74,194,155,124.16,147.44,3,68,1.4,716.0,30.6,1.5,4,3,13.21178491,0,0,1,0,0
28,40.3,1.69,166,169,106.24,126.16,3,69,0.5,864.0,24.9,2.6,3,3,14.1101502,0,1,0,0,0
53,60.8,1.66,199,121,127.36,151.24,1,69,1.12,926.0,26.5,3.6,4,1,22.06416026,0,0,0,1,0
56,72.0,1.77,191,168,122.24,145.16,3,62,1.55,1144.0,30.0,2.7,2,2,22.98190175,0,1,0,0,0
44,94.4,1.75,163,154,104.32,123.88,3,58,1.66,881.0,24.1,2.9,3,3,30.8244898,0,0,1,0,0
38,71.0,1.84,190,120,121.6,144.4,1,53,1.93,1700.0,24.7,3.1,3,3,20.97117202,0,1,0,0,0
34,77.9,1.87,183,169,117.12,139.08,3,59,1.28,691.0,24.0,3.4,2,1,22.2768738,1,0,0,1,0
48,52.6,1.63,182,129,116.48,138.32,2,54,2.0,1310.0,25.1,1.5,3,1,19.79750837,0,0,0,1,0
48,62.9,1.67,198,164,126.72,150.48,3,64,0.84,1098.0,24.5,3.3,5,1,22.55369501,1,0,1,0,0
33,59.6,1.6,187,127,119.68,142.12,2,69,1.41,573.0,22.7,2.2,3,1,23.28125,0,1,0,0,0
46,50.0,1.5,182,149,116.48,138.32,3,64,1.44,929.0,23.8,3.3,2,3,22.22222222,1,1,0,0,0
32,104.3,1.83,160,144,102.4,121.6,3,64,1.83,1122.0,22.1,2.8,4,2,31.14455493,1,0,0,0,1
36,61.2,1.93,166,145,106.24,126.16,3,55,0.77,1015.0,18.8,1.5,4,2,16.42997127,1,0,1,0,0
36,82.5,1.66,166,134,106.24,126.16,3,50,0.95,640.0,11.2,3.4,5,2,29.93903324,1,0,0,0,1
57,58.3,1.73,164,132,104.96,124.64,3,50,1.48,492.0,27.7,3.6,3,1,19.47943466,1,0,1,0,0
45,61.6,1.95,176,157,112.64,133.76,3,64,1.12,1049.0,25.1,2.4,4,1,16.19986851,0,0,0,1,0
44,64.2,1.7,186,139,119.04,141.36,2,62,1.3,1201.0,23.2,3.3,2,2,22.21453287,0,0,0,0,1
31,53.0,1.83,182,149,116.48,138.32,3,55,1.33,821.0,23.6,3.4,4,3,15.82609215,0,0,0,1,0
50,69.6,1.9,172,127,110.08,130.72,2,74,1.71,303.0,26.2,1.5,3,1,19.27977839,1,0,0,1,0
38,81.1,1.92,190,125,121.6,144.4,2,61,1.18,690.0,26.1,3.1,4,3,21.99978299,1,0,0,0,1
49,65.7,1.77,182,139,116.48,138.32,3,74,1.18,744.0,26.8,3.1,2,2,20.97098535,1,0,1,0,0
21,81.8,1.83,182,163,116.48,138.32,3,53,2.0,1159.0,29.2,2.7,4,1,24.4259309,0,1,0,0,0
28,91.2,1.77,164,162,104.96,124.64,3,55,1.28,648.0,25.4,3.3,2,2,29.11040889,1,0,0,1,0
52,98.5,1.96,183,169,117.12,139.08,3,50,1.98,1515.0,23.92,2.2,5,1,25.64035818,1,0,0,1,0
22,88.9,1.6,182,148,116.48,138.32,3,74,1.39,1386.0,28.9,2.5,3,3,34.7265625,0,0,1,0,0
43,88.5,1.72,185,131,118.4,140.6,2,67,1.48,1140.0,23.6,3.3,4,1,29.91481882,0,1,0,0,0
46,85.9,1.7,180,148,115.2,136.8,3,66,1.77,1088.0,13.8,3.4,2,2,29.72318339,0,0,1,0,0
18,56.5,1.86,193,129,123.52,146.68,2,54,1.4,901.0,20.6,3.5,4,2,16.33136779,0,0,1,0,0
43,65.2,1.97,184,121,117.76,139.84,2,72,1.1,594.0,23.2,2.44,3,2,16.80022675,1,0,1,0,0
18,71.9,1.54,170,121,108.8,129.2,2,59,1.48,658.0,18.9,2.6,4,2,30.31708551,0,0,1,0,0
44,66.8,1.72,191,136,122.24,145.16,2,68,1.34,1239.0,31.5,2.8,4,2,22.57977285,0,1,0,0,0
55,46.3,1.7,187,139,119.68,142.12,2,52,2.0,1130.0,27.3,1.5,3,1,16.02076125,1,1,0,0,0
36,93.2,1.63,180,153,115.2,136.8,3,55,1.21,389.0,25.8,1.5,3,2,35.07847491,0,1,0,0,0
57,72.4,1.65,168,162,107.52,127.68,3,56,1.71,1140.0,10.9,2.5,4,1,26.59320478,0,0,0,0,1
41,70.7,1.81,191,134,122.24,145.16,2,62,1.53,1381.0,30.3,3.3,2,2,21.58053783,0,1,0,0,0
52,45.0,1.75,196,143,125.44,148.96,2,74,2.0,926.0,22.0,2.4,3,1,14.69387755,1,0,0,0,1
18,74.8,1.83,165,144,105.6,125.4,3,63,1.66,1174.0,22.9,3.1,2,2,22.33569232,1,1,0,0,0
31,61.1,1.69,190,123,121.6,144.4,2,64,0.62,1227.0,23.8,3.6,2,3,21.39280838,1,0,1,0,0
34,44.3,1.76,180,129,115.2,136.8,2,58,1.85,494.0,25.8,3.2,4,3,14.30139463,1,0,0,1,0
20,96.2,1.59,170,142,108.8,129.2,3,52,1.57,1305.0,10.2,2.8,3,1,38.05229224,1,0,0,1,0
47,69.7,1.83,184,121,117.76,139.84,2,70,1.02,747.0,30.2,1.9,5,1,20.8128042,0,0,1,0,0
33,41.9,1.59,166,165,106.24,126.16,3,50,2.0,898.0,24.6,3.2,3,2,16.57371148,0,0,0,1,0
47,52.9,1.67,180,142,115.2,136.8,3,72,1.11,770.0,22.9,1.5,3,2,18.96805192,1,1,0,0,0
58,94.6,1.57,191,152,122.24,145.16,3,74,0.78,674.0,10.2,3.3,3,1,38.3788389,0,1,0,0,0
47,70.5,1.67,166,168,106.24,126.16,3,58,1.74,898.0,30.0,3.2,3,2,25.27878375,0,0,0,1,0
27,40.0,1.76,192,169,122.88,145.92,3,56,2.0,602.0,28.0,3.4,3,3,12.91322314,1,0,1,0,0
51,51.6,1.83,194,161,124.16,147.44,3,67,2.0,1057.0,27.6,2.2,3,1,15.40804443,0,0,0,0,1
18,83.3,1.59,165,169,105.6,125.4,3,72,1.19,997.0,25.7,3.3,3,1,32.94964598,1,0,0,1,0
20,67.7,1.84,193,122,123.52,146.68,1,66,1.19,900.0,13.7,3.4,5,2,19.99645558,0,1,0,0,0
43,57.8,1.78,197,163,126.08,149.72,3,52,1.42,1418.0,28.6,1.6,2,1,18.24264613,0,0,0,0,1
45,59.0,1.87,199,157,127.36,151.24,3,55,1.11,613.0,18.2,3.2,2,1,16.87208671,0,0,0,1,0
29,61.5,1.88,182,152,116.48,138.32,3,72,1.62,793.0,24.2,3.3,4,3,17.40040742,1,0,1,0,0
18,40.0,1.75,176,124,112.64,133.76,2,68,1.01,1536.0,14.6,3.5,4,2,13.06122449,1,0,1,0,0
37,79.6,1.68,180,137,115.2,136.8,3,67,2.0,920.0,28.6,1.8,3,3,28.20294785,0,0,0,0,1
26,68.6,1.75,184,140,117.76,139.84,3,60,1.26,681.0,29.4,1.8,3,3,22.4,1,0,1,0,0
49,77.9,1.75,196,169,125.44,148.96,3,64,1.24,1267.0,24.8,3.5,3,2,25.43673469,1,0,1,0,0
23,40.9,1.75,187,136,119.68,142.12,2,50,1.14,1135.0,24.8,3.4,3,2,13.35510204,1,1,0,0,0
18,68.7,1.77,161,169,103.04,122.36,3,68,1.01,1011.0,27.3,3.5,3,2,21.92856459,0,1,0,0,0
23,114.9,1.61,180,120,115.2,136.8,2,56,1.27,891.0,28.0,3.3,3,1,44.32699356,0,0,1,0,0
47,65.6,1.77,190,154,121.6,144.4,3,54,1.59,413.0,23.1,3.6,2,2,20.93906604,0,0,0,1,0
20,90.9,1.69,198,142,126.72,150.48,2,74,1.35,927.0,18.1,3.2,4,1,31.82661672,1,1,0,0,0
40,61.0,1.89,196,123,125.44,148.96,1,71,1.45,625.0,27.4,3.6,3,1,17.07678956,0,0,0,1,0
18,66.8,1.66,166,135,106.24,126.16,3,59,2.0,803.0,23.2,3.0,2,1,24.24154449,0,0,0,0,1
56,42.6,1.61,190,161,121.6,144.4,3,60,1.24,1260.0,23.0,3.6,4,3,16.43455114,0,0,1,0,0
56,88.8,1.7,173,129,110.72,131.48,2,52,1.79,933.0,24.1,1.5,4,2,30.7266436,1,0,0,0,1
34,83.2,1.64,171,164,109.44,129.96,3,69,1.19,1392.0,22.9,3.5,3,1,30.93396788,1,0,0,0,1
38,99.1,1.5,185,159,118.4,140.6,3,74,1.38,995.0,17.8,1.5,4,1,44.04444444,1,0,1,0,0
43,77.8,1.7,180,149,115.2,136.8,3,58,1.38,1643.0,14.9,2.8,5,1,26.92041522,0,0,0,1,0
18,47.8,1.85,161,156,103.04,122.36,3,50,1.02,1265.0,30.8,3.2,5,1,13.96639883,0,0,0,0,1
24,40.0,1.82,168,120,107.52,127.68,2,74,1.28,303.0,25.0,3.6,3,1,12.07583625,0,0,0,1,0
35,91.0,1.55,174,136,111.36,132.24,3,74,0.99,1216.0,27.0,3.5,3,3,37.87721124,1,1,0,0,0
21,86.3,1.74,184,169,117.76,139.84,3,61,1.85,993.0,24.9,3.4,2,2,28.50442595,0,0,0,1,0
26,64.6,1.82,196,165,125.44,148.96,3,55,1.46,1699.0,28.1,3.3,4,2,19.50247555,0,0,0,0,1
40,49.6,1.7,169,150,108.16,128.44,3,72,1.6,921.0,32.5,3.6,3,2,17.16262976,1,1,0,0,0
23,59.6,1.81,160,146,102.4,121.6,3,71,1.54,1382.0,22.6,2.8,5,2,18.19236287,1,0,1,0,0
46,53.7,1.5,177,169,113.28,134.52,3,54,1.62,1245.0,26.8,3.7,4,3,23.86666667,1,0,0,1,0
55,58.9,1.56,197,125,126.08,149.72,1,58,0.73,1103.0,22.1,3.5,3,2,24.20282709,1,0,0,0,1
31,79.4,1.58,163,125,104.32,123.88,3,74,1.49,663.0,24.0,2.4,3,2,31.80580035,0,1,0,0,0
26,83.1,1.52,163,139,104.32,123.88,3,51,1.95,925.0,10.0,2.8,3,1,35.96779778,0,0,0,1,0
31,61.7,1.52,177,160,113.28,134.52,3,54,0.54,1266.0,23.1,1.7,4,2,26.70533241,1,0,0,0,1
27,66.6,1.7,171,149,109.44,129.96,3,73,1.43,1321.0,26.6,3.3,4,3,23.0449827,0,0,0,1,0
45,106.3,1.84,172,123,110.08,130.72,2,61,1.15,1177.0,16.9,2.6,4,3,31.39768431,1,0,0,1,0
23,73.2,1.58,175,169,112.0,133.0,3,69,1.54,1226.0,25.0,2.4,3,2,29.322224,1,0,1,0,0
48,69.9,1.82,173,162,110.72,131.48,3,64,2.0,1724.0,26.7,2.4,3,1,21.10252385,1,0,0,0,1
30,62.3,1.53,185,153,118.4,140.6,3,68,1.3,1382.0,20.5,1.6,2,2,26.61369559,1,0,0,0,1
48,83.0,1.55,164,169,104.96,124.64,3,67,1.27,1287.0,21.5,3.5,2,3,34.54734651,0,1,0,0,0
35,75.4,1.64,198,167,126.72,150.48,3,63,1.14,1045.0,20.5,1.5,3,2,28.03390839,0,0,0,0,1
30,98.3,1.84,178,161,113.92,135.28,3,74,1.58,576.0,23.3,1.6,3,2,29.03473535,1,0,1,0,0
38,46.5,1.65,182,169,116.48,138.32,3,70,1.34,806.0,24.1,3.5,2,1,17.07988981,1,1,0,0,0
44,61.6,1.65,167,158,106.88,126.92,3,74,1.11,1223.0,23.8,2.9,4,1,22.62626263,0,0,0,1,0
31,64.0,1.85,184,147,117.76,139.84,3,71,1.05,571.0,27.0,2.0,5,2,18.69978086,1,0,0,1,0
18,59.1,1.69,180,155,115.2,136.8,3,57,1.99,1505.0,27.5,1.9,4,1,20.69255278,0,0,0,0,1
24,45.1,1.6,195,163,124.8,148.2,3,66,2.0,453.0,31.2,1.6,2,2,17.6171875,1,1,0,0,0
18,49.1,1.68,182,142,116.48,138.32,3,74,1.13,961.0,23.7,3.1,3,1,17.39654195,0,0,0,0,1
18,82.7,1.79,171,167,109.44,129.96,3,69,1.09,1305.0,21.8,2.1,2,1,25.81068007,1,0,1,0,0
33,85.0,1.73,161,128,103.04,122.36,3,64,1.34,812.0,16.6,3.2,4,1,28.40054796,0,0,0,1,0
21,77.9,1.8,199,169,127.36,151.24,3,56,1.3,1171.0,19.7,3.4,3,2,24.04320988,1,1,0,0,0
20,40.0,1.52,192,151,122.88,145.92,3,63,1.5,572.0,25.1,3.7,4,1,17.31301939,0,0,1,0,0
59,44.8,1.67,189,130,120.96,143.64,2,63,1.29,1021.0,29.8,3.6,3,3,16.06368102,0,0,0,1,0
51,66.4,1.77,184,147,117.76,139.84,3,55,0.97,1531.0,33.1,3.6,3,3,21.1944205,1,0,1,0,0
50,40.0,2.0,192,155,122.88,145.92,3,56,0.82,829.0,24.6,2.4,3,2,10.0,0,0,0,1,0
42,96.2,1.63,164,148,104.96,124.64,3,74,1.38,887.0,16.3,1.6,2,3,36.20761037,0,0,0,1,0
45,54.0,1.86,170,148,108.8,129.2,3,65,1.36,670.0,28.9,3.5,3,2,15.60874089,1,1,0,0,0
22,71.1,1.68,164,160,104.96,124.64,3,74,1.51,955.0,10.0,3.3,4,2,25.19132653,0,1,0,0,0
47,48.6,1.55,176,165,112.64,133.76,3,74,0.71,1305.0,15.6,2.7,2,1,20.2289282,1,1,0,0,0
34,100.1,1.97,192,164,122.88,145.92,3,73,2.0,1747.0,25.5,1.5,4,2,25.79298616,1,0,0,0,1
51,53.7,1.72,169,120,108.16,128.44,2,52,0.95,1234.0,10.0,3.3,3,3,18.15170362,1,0,1,0,0
27,83.5,1.67,162,129,103.68,123.12,3,65,1.48,1517.0,25.8,3.3,2,1,29.94011976,0,0,0,0,1
18,52.4,1.74,181,169,115.84,137.56,3,63,0.83,889.0,10.0,2.8,4,3,17.30743823,0,0,0,1,0
48,89.5,1.61,170,153,108.8,129.2,3,57,1.38,1355.0,10.0,3.3,3,1,34.52798889,0,0,0,1,0
25,58.2,1.64,165,169,105.6,125.4,3,71,1.92,984.0,20.8,3.3,4,3,21.63890541,1,0,0,1,0
51,126.0,1.74,190,139,121.6,144.4,2,57,1.04,1108.0,27.3,3.2,2,1,41.61712247,0,0,0,1,0
58,57.4,1.62,196,154,125.44,148.96,3,61,1.59,1015.0,15.0,2.1,3,1,21.8716659,1,0,0,1,0
32,52.3,1.59,161,121,103.04,122.36,2,74,2.0,723.0,20.3,3.3,3,1,20.68747281,1,0,0,1,0
47,40.0,1.85,192,139,122.88,145.92,2,57,1.2,697.0,25.2,3.5,4,1,11.68736304,1,1,0,0,0
55,129.6,1.84,188,139,120.32,142.88,2,58,1.28,1272.0,19.2,3.5,3,1,38.27977316,1,0,1,0,0
33,72.3,1.8,199,120,127.36,151.24,1,74,1.33,457.0,26.5,2.3,4,2,22.31481481,1,0,1,0,0
28,64.1,1.55,179,152,114.56,136.04,3,52,1.41,1091.0,31.1,3.3,4,1,26.6805411,0,0,1,0,0
34,66.7,1.55,186,169,119.04,141.36,3,55,1.48,781.0,19.4,2.5,3,1,27.76274714,0,1,0,0,0
35,44.9,1.92,168,123,107.52,127.68,2,67,1.29,572.0,20.8,2.1,4,2,12.17990451,0,1,0,0,0
36,90.0,1.69,180,160,115.2,136.8,3,72,2.0,717.0,20.6,3.3,4,1,31.5115017,1,0,1,0,0
27,77.7,1.76,167,131,106.88,126.92,3,74,1.36,448.0,24.9,2.1,5,2,25.08393595,0,0,1,0,0
18,100.0,1.73,192,166,122.88,145.92,3,56,1.22,1631.0,23.3,1.8,4,2,33.41240937,0,0,0,1,0
52,83.4,1.52,176,142,112.64,133.76,3,56,1.45,596.0,25.6,1.9,3,2,36.09764543,0,0,1,0,0
32,46.5,1.83,176,128,112.64,133.76,2,74,1.01,1061.0,10.0,2.5,4,3,13.88515632,1,1,0,0,0
37,81.1,1.78,195,143,124.8,148.2,2,72,1.07,770.0,22.5,2.5,3,2,25.59651559,1,0,1,0,0
31,50.7,1.86,171,149,109.44,129.96,3,74,1.29,580.0,24.0,3.6,3,2,14.6548734,0,1,0,0,0
23,55.4,1.8,164,163,104.96,124.64,3,73,1.33,783.0,27.1,1.5,2,1,17.09876543,1,0,0,1,0
23,40.0,1.8,160,136,102.4,121.6,3,62,1.85,1113.0,16.8,1.7,3,2,12.34567901,1,0,0,1,0
25,76.2,1.87,184,148,117.76,139.84,3,69,1.96,809.0,26.2,2.3,3,1,21.79072893,1,0,1,0,0
52,84.5,1.75,180,158,115.2,136.8,3,71,2.0,830.0,14.1,1.5,4,3,27.59183673,0,0,0,1,0
59,40.0,2.0,173,141,110.72,131.48,3,68,1.04,1331.0,27.0,3.7,2,1,10.0,0,0,0,1,0
37,40.0,1.92,163,129,104.32,123.88,3,68,1.22,1025.0,22.7,3.3,2,1,10.85069444,1,1,0,0,0
42,55.6,1.63,176,134,112.64,133.76,3,74,1.41,384.0,22.0,3.3,3,1,20.92664383,1,1,0,0,0
